financial_quarter,sending_location,age_group,measure,numerator,rate,scotland_rate
2019/20 Q4,Scotland (All Areas Submitted),18-64 years,Emergency Admissions Bed Days,21955,1780.6,1780.6
2019/20 Q4,Scotland (All Areas Submitted),65-74 years,A&E Attendances,1595,157.9,157.9
2019/20 Q4,Scotland (All Areas Submitted),65-74 years,Emergency Admissions,1745,172.8,172.8
2019/20 Q4,Scotland (All Areas Submitted),65-74 years,Emergency Admissions Bed Days,33025,3269.8,3269.8
2019/20 Q4,Scotland (All Areas Submitted),75-84 years,A&E Attendances,3410,164.3,164.3
2019/20 Q4,Scotland (All Areas Submitted),75-84 years,Emergency Admissions,3630,174.9,174.9
2019/20 Q4,Scotland (All Areas Submitted),75-84 years,Emergency Admissions Bed Days,73040,3520,3520
2019/20 Q4,Scotland (All Areas Submitted),85+ years,A&E Attendances,3685,169.2,169.2
2019/20 Q4,Scotland (All Areas Submitted),85+ years,Emergency Admissions,3940,180.9,180.9
2019/20 Q4,Scotland (All Areas Submitted),85+ years,Emergency Admissions Bed Days,86415,3967.6,3967.6
2019/20 Q4,Scotland (All Areas Submitted),Unknown,A&E Attendances,0,0,0
2019/20 Q4,Scotland (All Areas Submitted),Unknown,Emergency Admissions,0,0,0
2019/20 Q4,Scotland (All Areas Submitted),Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,Aberdeenshire,All Ages,A&E Attendances,210,83.7,157
2019/20 Q4,Aberdeenshire,All Ages,Emergency Admissions,400,159.4,162.7
2019/20 Q4,Aberdeenshire,All Ages,Emergency Admissions Bed Days,6345,2527.9,3293.7
2019/20 Q4,Aberdeenshire,0-17 years,A&E Attendances,0,0,111.1
2019/20 Q4,Aberdeenshire,0-17 years,Emergency Admissions,0,0,111.1
2019/20 Q4,Aberdeenshire,0-17 years,Emergency Admissions Bed Days,0,0,555.6
2019/20 Q4,Aberdeenshire,18-64 years,A&E Attendances,15,44.1,122.5
2019/20 Q4,Aberdeenshire,18-64 years,Emergency Admissions,30,88.2,102.6
2019/20 Q4,Aberdeenshire,18-64 years,Emergency Admissions Bed Days,450,1323.5,1780.6
2019/20 Q4,Aberdeenshire,65-74 years,A&E Attendances,20,58,157.9
2019/20 Q4,Aberdeenshire,65-74 years,Emergency Admissions,55,159.4,172.8
2019/20 Q4,Aberdeenshire,65-74 years,Emergency Admissions Bed Days,840,2434.8,3269.8
2019/20 Q4,Aberdeenshire,75-84 years,A&E Attendances,70,81.9,164.3
2019/20 Q4,Aberdeenshire,75-84 years,Emergency Admissions,145,169.6,174.9
2019/20 Q4,Aberdeenshire,75-84 years,Emergency Admissions Bed Days,2115,2473.7,3520
2019/20 Q4,Aberdeenshire,85+ years,A&E Attendances,100,103.6,169.2
2019/20 Q4,Aberdeenshire,85+ years,Emergency Admissions,175,181.3,180.9
2019/20 Q4,Aberdeenshire,85+ years,Emergency Admissions Bed Days,2940,3046.6,3967.6
2019/20 Q4,Aberdeenshire,Unknown,A&E Attendances,0,0,0
2019/20 Q4,Aberdeenshire,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,Aberdeenshire,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,Angus,All Ages,A&E Attendances,125,82,157
2019/20 Q4,Angus,All Ages,Emergency Admissions,205,134.4,162.7
2019/20 Q4,Angus,All Ages,Emergency Admissions Bed Days,3130,2052.5,3293.7
2019/20 Q4,Angus,0-17 years,A&E Attendances,0,0,111.1
2019/20 Q4,Angus,0-17 years,Emergency Admissions,0,0,111.1
2019/20 Q4,Angus,0-17 years,Emergency Admissions Bed Days,0,0,555.6
2019/20 Q4,Angus,18-64 years,A&E Attendances,20,61.5,122.5
2019/20 Q4,Angus,18-64 years,Emergency Admissions,25,76.9,102.6
2019/20 Q4,Angus,18-64 years,Emergency Admissions Bed Days,175,538.5,1780.6
2019/20 Q4,Angus,65-74 years,A&E Attendances,15,68.2,157.9
2019/20 Q4,Angus,65-74 years,Emergency Admissions,40,181.8,172.8
2019/20 Q4,Angus,65-74 years,Emergency Admissions Bed Days,505,2295.5,3269.8
2019/20 Q4,Angus,75-84 years,A&E Attendances,40,88.9,164.3
2019/20 Q4,Angus,75-84 years,Emergency Admissions,60,133.3,174.9
2019/20 Q4,Angus,75-84 years,Emergency Admissions Bed Days,785,1744.4,3520
2019/20 Q4,Angus,85+ years,A&E Attendances,50,95.2,169.2
2019/20 Q4,Angus,85+ years,Emergency Admissions,80,152.4,180.9
2019/20 Q4,Angus,85+ years,Emergency Admissions Bed Days,1670,3181,3967.6
2019/20 Q4,Angus,Unknown,A&E Attendances,0,0,0
2019/20 Q4,Angus,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,Angus,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,Argyll and Bute,All Ages,A&E Attendances,180,108.4,157
2019/20 Q4,Argyll and Bute,All Ages,Emergency Admissions,265,159.6,162.7
2019/20 Q4,Argyll and Bute,All Ages,Emergency Admissions Bed Days,3980,2397.6,3293.7
2019/20 Q4,Argyll and Bute,0-17 years,A&E Attendances,0,NA,111.1
2019/20 Q4,Argyll and Bute,0-17 years,Emergency Admissions,0,NA,111.1
2019/20 Q4,Argyll and Bute,0-17 years,Emergency Admissions Bed Days,0,NA,555.6
2019/20 Q4,Argyll and Bute,18-64 years,A&E Attendances,20,56.3,122.5
2019/20 Q4,Argyll and Bute,18-64 years,Emergency Admissions,25,70.4,102.6
2019/20 Q4,Argyll and Bute,18-64 years,Emergency Admissions Bed Days,470,1323.9,1780.6
2019/20 Q4,Argyll and Bute,65-74 years,A&E Attendances,30,136.4,157.9
2019/20 Q4,Argyll and Bute,65-74 years,Emergency Admissions,40,181.8,172.8
2019/20 Q4,Argyll and Bute,65-74 years,Emergency Admissions Bed Days,500,2272.7,3269.8
2019/20 Q4,Argyll and Bute,75-84 years,A&E Attendances,55,111.1,164.3
2019/20 Q4,Argyll and Bute,75-84 years,Emergency Admissions,90,181.8,174.9
2019/20 Q4,Argyll and Bute,75-84 years,Emergency Admissions Bed Days,1470,2969.7,3520
2019/20 Q4,Argyll and Bute,85+ years,A&E Attendances,75,128.2,169.2
2019/20 Q4,Argyll and Bute,85+ years,Emergency Admissions,105,179.5,180.9
2019/20 Q4,Argyll and Bute,85+ years,Emergency Admissions Bed Days,1540,2632.5,3967.6
2019/20 Q4,Argyll and Bute,Unknown,A&E Attendances,0,0,0
2019/20 Q4,Argyll and Bute,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,Argyll and Bute,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,City of Edinburgh,All Ages,A&E Attendances,955,192.5,157
2019/20 Q4,City of Edinburgh,All Ages,Emergency Admissions,805,162.3,162.7
2019/20 Q4,City of Edinburgh,All Ages,Emergency Admissions Bed Days,20910,4215.7,3293.7
2019/20 Q4,City of Edinburgh,0-17 years,A&E Attendances,0,NA,111.1
2019/20 Q4,City of Edinburgh,0-17 years,Emergency Admissions,0,NA,111.1
2019/20 Q4,City of Edinburgh,0-17 years,Emergency Admissions Bed Days,0,NA,555.6
2019/20 Q4,City of Edinburgh,18-64 years,A&E Attendances,220,127.9,122.5
2019/20 Q4,City of Edinburgh,18-64 years,Emergency Admissions,160,93,102.6
2019/20 Q4,City of Edinburgh,18-64 years,Emergency Admissions Bed Days,3710,2157,1780.6
2019/20 Q4,City of Edinburgh,65-74 years,A&E Attendances,130,191.2,157.9
2019/20 Q4,City of Edinburgh,65-74 years,Emergency Admissions,115,169.1,172.8
2019/20 Q4,City of Edinburgh,65-74 years,Emergency Admissions Bed Days,3050,4485.3,3269.8
2019/20 Q4,City of Edinburgh,75-84 years,A&E Attendances,255,228.7,164.3
2019/20 Q4,City of Edinburgh,75-84 years,Emergency Admissions,215,192.8,174.9
2019/20 Q4,City of Edinburgh,75-84 years,Emergency Admissions Bed Days,5425,4865.5,3520
2019/20 Q4,City of Edinburgh,85+ years,A&E Attendances,350,243.1,169.2
2019/20 Q4,City of Edinburgh,85+ years,Emergency Admissions,315,218.8,180.9
2019/20 Q4,City of Edinburgh,85+ years,Emergency Admissions Bed Days,8730,6062.5,3967.6
2019/20 Q4,City of Edinburgh,Unknown,A&E Attendances,0,0,0
2019/20 Q4,City of Edinburgh,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,City of Edinburgh,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,Clackmannanshire,All Ages,A&E Attendances,130,146.9,157
2019/20 Q4,Clackmannanshire,All Ages,Emergency Admissions,155,175.1,162.7
2019/20 Q4,Clackmannanshire,All Ages,Emergency Admissions Bed Days,3170,3581.9,3293.7
2019/20 Q4,Clackmannanshire,0-17 years,A&E Attendances,0,NA,111.1
2019/20 Q4,Clackmannanshire,0-17 years,Emergency Admissions,0,NA,111.1
2019/20 Q4,Clackmannanshire,0-17 years,Emergency Admissions Bed Days,0,NA,555.6
2019/20 Q4,Clackmannanshire,18-64 years,A&E Attendances,15,68.2,122.5
2019/20 Q4,Clackmannanshire,18-64 years,Emergency Admissions,20,90.9,102.6
2019/20 Q4,Clackmannanshire,18-64 years,Emergency Admissions Bed Days,195,886.4,1780.6
2019/20 Q4,Clackmannanshire,65-74 years,A&E Attendances,25,192.3,157.9
2019/20 Q4,Clackmannanshire,65-74 years,Emergency Admissions,35,269.2,172.8
2019/20 Q4,Clackmannanshire,65-74 years,Emergency Admissions Bed Days,525,4038.5,3269.8
2019/20 Q4,Clackmannanshire,75-84 years,A&E Attendances,50,175.4,164.3
2019/20 Q4,Clackmannanshire,75-84 years,Emergency Admissions,60,210.5,174.9
2019/20 Q4,Clackmannanshire,75-84 years,Emergency Admissions Bed Days,1305,4578.9,3520
2019/20 Q4,Clackmannanshire,85+ years,A&E Attendances,40,160,169.2
2019/20 Q4,Clackmannanshire,85+ years,Emergency Admissions,45,180,180.9
2019/20 Q4,Clackmannanshire,85+ years,Emergency Admissions Bed Days,1145,4580,3967.6
2019/20 Q4,Clackmannanshire,Unknown,A&E Attendances,0,0,0
2019/20 Q4,Clackmannanshire,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,Clackmannanshire,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,Comhairle nan Eilean Siar,All Ages,A&E Attendances,60,157.9,157
2019/20 Q4,Comhairle nan Eilean Siar,All Ages,Emergency Admissions,70,184.2,162.7
2019/20 Q4,Comhairle nan Eilean Siar,All Ages,Emergency Admissions Bed Days,1125,2960.5,3293.7
2019/20 Q4,Comhairle nan Eilean Siar,0-17 years,A&E Attendances,0,0,111.1
2019/20 Q4,Comhairle nan Eilean Siar,0-17 years,Emergency Admissions,0,0,111.1
2019/20 Q4,Comhairle nan Eilean Siar,0-17 years,Emergency Admissions Bed Days,0,0,555.6
2019/20 Q4,Comhairle nan Eilean Siar,18-64 years,A&E Attendances,0,0,122.5
2019/20 Q4,Comhairle nan Eilean Siar,18-64 years,Emergency Admissions,5,142.9,102.6
2019/20 Q4,Comhairle nan Eilean Siar,18-64 years,Emergency Admissions Bed Days,15,428.6,1780.6
2019/20 Q4,Comhairle nan Eilean Siar,65-74 years,A&E Attendances,10,181.8,157.9
2019/20 Q4,Comhairle nan Eilean Siar,65-74 years,Emergency Admissions,5,90.9,172.8
2019/20 Q4,Comhairle nan Eilean Siar,65-74 years,Emergency Admissions Bed Days,115,2090.9,3269.8
2019/20 Q4,Comhairle nan Eilean Siar,75-84 years,A&E Attendances,15,142.9,164.3
2019/20 Q4,Comhairle nan Eilean Siar,75-84 years,Emergency Admissions,25,238.1,174.9
2019/20 Q4,Comhairle nan Eilean Siar,75-84 years,Emergency Admissions Bed Days,420,4000,3520
2019/20 Q4,Comhairle nan Eilean Siar,85+ years,A&E Attendances,35,194.4,169.2
2019/20 Q4,Comhairle nan Eilean Siar,85+ years,Emergency Admissions,35,194.4,180.9
2019/20 Q4,Comhairle nan Eilean Siar,85+ years,Emergency Admissions Bed Days,570,3166.7,3967.6
2019/20 Q4,Comhairle nan Eilean Siar,Unknown,A&E Attendances,0,0,0
2019/20 Q4,Comhairle nan Eilean Siar,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,Comhairle nan Eilean Siar,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,Dumfries and Galloway,All Ages,A&E Attendances,385,159.1,157
2019/20 Q4,Dumfries and Galloway,All Ages,Emergency Admissions,350,144.6,162.7
2019/20 Q4,Dumfries and Galloway,All Ages,Emergency Admissions Bed Days,7805,3225.2,3293.7
2019/20 Q4,Dumfries and Galloway,0-17 years,A&E Attendances,5,166.7,111.1
2019/20 Q4,Dumfries and Galloway,0-17 years,Emergency Admissions,0,0,111.1
2019/20 Q4,Dumfries and Galloway,0-17 years,Emergency Admissions Bed Days,0,0,555.6
2019/20 Q4,Dumfries and Galloway,18-64 years,A&E Attendances,75,114.5,122.5
2019/20 Q4,Dumfries and Galloway,18-64 years,Emergency Admissions,45,68.7,102.6
2019/20 Q4,Dumfries and Galloway,18-64 years,Emergency Admissions Bed Days,1310,2000,1780.6
2019/20 Q4,Dumfries and Galloway,65-74 years,A&E Attendances,55,161.8,157.9
2019/20 Q4,Dumfries and Galloway,65-74 years,Emergency Admissions,55,161.8,172.8
2019/20 Q4,Dumfries and Galloway,65-74 years,Emergency Admissions Bed Days,1365,4014.7,3269.8
2019/20 Q4,Dumfries and Galloway,75-84 years,A&E Attendances,115,172.9,164.3
2019/20 Q4,Dumfries and Galloway,75-84 years,Emergency Admissions,120,180.5,174.9
2019/20 Q4,Dumfries and Galloway,75-84 years,Emergency Admissions Bed Days,2500,3759.4,3520
2019/20 Q4,Dumfries and Galloway,85+ years,A&E Attendances,135,184.9,169.2
2019/20 Q4,Dumfries and Galloway,85+ years,Emergency Admissions,130,178.1,180.9
2019/20 Q4,Dumfries and Galloway,85+ years,Emergency Admissions Bed Days,2630,3602.7,3967.6
2019/20 Q4,Dumfries and Galloway,Unknown,A&E Attendances,0,0,0
2019/20 Q4,Dumfries and Galloway,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,Dumfries and Galloway,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,Dundee City,All Ages,A&E Attendances,195,100.5,157
2019/20 Q4,Dundee City,All Ages,Emergency Admissions,330,170.1,162.7
2019/20 Q4,Dundee City,All Ages,Emergency Admissions Bed Days,5900,3041.2,3293.7
2019/20 Q4,Dundee City,0-17 years,A&E Attendances,0,0,111.1
2019/20 Q4,Dundee City,0-17 years,Emergency Admissions,0,0,111.1
2019/20 Q4,Dundee City,0-17 years,Emergency Admissions Bed Days,0,0,555.6
2019/20 Q4,Dundee City,18-64 years,A&E Attendances,30,100,122.5
2019/20 Q4,Dundee City,18-64 years,Emergency Admissions,35,116.7,102.6
2019/20 Q4,Dundee City,18-64 years,Emergency Admissions Bed Days,480,1600,1780.6
2019/20 Q4,Dundee City,65-74 years,A&E Attendances,30,92.3,157.9
2019/20 Q4,Dundee City,65-74 years,Emergency Admissions,55,169.2,172.8
2019/20 Q4,Dundee City,65-74 years,Emergency Admissions Bed Days,925,2846.2,3269.8
2019/20 Q4,Dundee City,75-84 years,A&E Attendances,60,96,164.3
2019/20 Q4,Dundee City,75-84 years,Emergency Admissions,100,160,174.9
2019/20 Q4,Dundee City,75-84 years,Emergency Admissions Bed Days,1875,3000,3520
2019/20 Q4,Dundee City,85+ years,A&E Attendances,70,101.4,169.2
2019/20 Q4,Dundee City,85+ years,Emergency Admissions,135,195.7,180.9
2019/20 Q4,Dundee City,85+ years,Emergency Admissions Bed Days,2620,3797.1,3967.6
2019/20 Q4,Dundee City,Unknown,A&E Attendances,0,0,0
2019/20 Q4,Dundee City,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,Dundee City,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,East Ayrshire,All Ages,A&E Attendances,300,148.5,157
2019/20 Q4,East Ayrshire,All Ages,Emergency Admissions,330,163.4,162.7
2019/20 Q4,East Ayrshire,All Ages,Emergency Admissions Bed Days,5550,2747.5,3293.7
2019/20 Q4,East Ayrshire,0-17 years,A&E Attendances,0,0,111.1
2019/20 Q4,East Ayrshire,0-17 years,Emergency Admissions,0,0,111.1
2019/20 Q4,East Ayrshire,0-17 years,Emergency Admissions Bed Days,0,0,555.6
2019/20 Q4,East Ayrshire,18-64 years,A&E Attendances,40,117.6,122.5
2019/20 Q4,East Ayrshire,18-64 years,Emergency Admissions,30,88.2,102.6
2019/20 Q4,East Ayrshire,18-64 years,Emergency Admissions Bed Days,440,1294.1,1780.6
2019/20 Q4,East Ayrshire,65-74 years,A&E Attendances,55,180.3,157.9
2019/20 Q4,East Ayrshire,65-74 years,Emergency Admissions,65,213.1,172.8
2019/20 Q4,East Ayrshire,65-74 years,Emergency Admissions Bed Days,1120,3672.1,3269.8
2019/20 Q4,East Ayrshire,75-84 years,A&E Attendances,115,153.3,164.3
2019/20 Q4,East Ayrshire,75-84 years,Emergency Admissions,130,173.3,174.9
2019/20 Q4,East Ayrshire,75-84 years,Emergency Admissions Bed Days,2275,3033.3,3520
2019/20 Q4,East Ayrshire,85+ years,A&E Attendances,90,145.2,169.2
2019/20 Q4,East Ayrshire,85+ years,Emergency Admissions,105,169.4,180.9
2019/20 Q4,East Ayrshire,85+ years,Emergency Admissions Bed Days,1715,2766.1,3967.6
2019/20 Q4,East Ayrshire,Unknown,A&E Attendances,0,0,0
2019/20 Q4,East Ayrshire,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,East Ayrshire,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,East Dunbartonshire,All Ages,A&E Attendances,200,141.8,157
2019/20 Q4,East Dunbartonshire,All Ages,Emergency Admissions,255,180.9,162.7
2019/20 Q4,East Dunbartonshire,All Ages,Emergency Admissions Bed Days,4875,3457.4,3293.7
2019/20 Q4,East Dunbartonshire,0-17 years,A&E Attendances,0,0,111.1
2019/20 Q4,East Dunbartonshire,0-17 years,Emergency Admissions,0,0,111.1
2019/20 Q4,East Dunbartonshire,0-17 years,Emergency Admissions Bed Days,0,0,555.6
2019/20 Q4,East Dunbartonshire,18-64 years,A&E Attendances,10,83.3,122.5
2019/20 Q4,East Dunbartonshire,18-64 years,Emergency Admissions,15,125,102.6
2019/20 Q4,East Dunbartonshire,18-64 years,Emergency Admissions Bed Days,235,1958.3,1780.6
2019/20 Q4,East Dunbartonshire,65-74 years,A&E Attendances,20,114.3,157.9
2019/20 Q4,East Dunbartonshire,65-74 years,Emergency Admissions,35,200,172.8
2019/20 Q4,East Dunbartonshire,65-74 years,Emergency Admissions Bed Days,685,3914.3,3269.8
2019/20 Q4,East Dunbartonshire,75-84 years,A&E Attendances,75,151.5,164.3
2019/20 Q4,East Dunbartonshire,75-84 years,Emergency Admissions,95,191.9,174.9
2019/20 Q4,East Dunbartonshire,75-84 years,Emergency Admissions Bed Days,1840,3717.2,3520
2019/20 Q4,East Dunbartonshire,85+ years,A&E Attendances,95,159.7,169.2
2019/20 Q4,East Dunbartonshire,85+ years,Emergency Admissions,110,184.9,180.9
2019/20 Q4,East Dunbartonshire,85+ years,Emergency Admissions Bed Days,2120,3563,3967.6
2019/20 Q4,East Dunbartonshire,Unknown,A&E Attendances,0,0,0
2019/20 Q4,East Dunbartonshire,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,East Dunbartonshire,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,East Lothian,All Ages,A&E Attendances,245,164.4,157
2019/20 Q4,East Lothian,All Ages,Emergency Admissions,215,144.3,162.7
2019/20 Q4,East Lothian,All Ages,Emergency Admissions Bed Days,5585,3748.3,3293.7
2019/20 Q4,East Lothian,0-17 years,A&E Attendances,0,0,111.1
2019/20 Q4,East Lothian,0-17 years,Emergency Admissions,0,0,111.1
2019/20 Q4,East Lothian,0-17 years,Emergency Admissions Bed Days,0,0,555.6
2019/20 Q4,East Lothian,18-64 years,A&E Attendances,35,88.6,122.5
2019/20 Q4,East Lothian,18-64 years,Emergency Admissions,25,63.3,102.6
2019/20 Q4,East Lothian,18-64 years,Emergency Admissions Bed Days,210,531.6,1780.6
2019/20 Q4,East Lothian,65-74 years,A&E Attendances,25,135.1,157.9
2019/20 Q4,East Lothian,65-74 years,Emergency Admissions,25,135.1,172.8
2019/20 Q4,East Lothian,65-74 years,Emergency Admissions Bed Days,880,4756.8,3269.8
2019/20 Q4,East Lothian,75-84 years,A&E Attendances,90,214.3,164.3
2019/20 Q4,East Lothian,75-84 years,Emergency Admissions,80,190.5,174.9
2019/20 Q4,East Lothian,75-84 years,Emergency Admissions Bed Days,2260,5381,3520
2019/20 Q4,East Lothian,85+ years,A&E Attendances,95,195.9,169.2
2019/20 Q4,East Lothian,85+ years,Emergency Admissions,90,185.6,180.9
2019/20 Q4,East Lothian,85+ years,Emergency Admissions Bed Days,2230,4597.9,3967.6
2019/20 Q4,East Lothian,Unknown,A&E Attendances,0,0,0
2019/20 Q4,East Lothian,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,East Lothian,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,East Renfrewshire,All Ages,A&E Attendances,180,148.8,157
2019/20 Q4,East Renfrewshire,All Ages,Emergency Admissions,170,140.5,162.7
2019/20 Q4,East Renfrewshire,All Ages,Emergency Admissions Bed Days,3740,3090.9,3293.7
2019/20 Q4,East Renfrewshire,0-17 years,A&E Attendances,0,0,111.1
2019/20 Q4,East Renfrewshire,0-17 years,Emergency Admissions,0,0,111.1
2019/20 Q4,East Renfrewshire,0-17 years,Emergency Admissions Bed Days,0,0,555.6
2019/20 Q4,East Renfrewshire,18-64 years,A&E Attendances,20,148.1,122.5
2019/20 Q4,East Renfrewshire,18-64 years,Emergency Admissions,15,111.1,102.6
2019/20 Q4,East Renfrewshire,18-64 years,Emergency Admissions Bed Days,345,2555.6,1780.6
2019/20 Q4,East Renfrewshire,65-74 years,A&E Attendances,20,121.2,157.9
2019/20 Q4,East Renfrewshire,65-74 years,Emergency Admissions,25,151.5,172.8
2019/20 Q4,East Renfrewshire,65-74 years,Emergency Admissions Bed Days,585,3545.5,3269.8
2019/20 Q4,East Renfrewshire,75-84 years,A&E Attendances,55,150.7,164.3
2019/20 Q4,East Renfrewshire,75-84 years,Emergency Admissions,55,150.7,174.9
2019/20 Q4,East Renfrewshire,75-84 years,Emergency Admissions Bed Days,1285,3520.5,3520
2019/20 Q4,East Renfrewshire,85+ years,A&E Attendances,85,156,169.2
2019/20 Q4,East Renfrewshire,85+ years,Emergency Admissions,75,137.6,180.9
2019/20 Q4,East Renfrewshire,85+ years,Emergency Admissions Bed Days,1525,2798.2,3967.6
2019/20 Q4,East Renfrewshire,Unknown,A&E Attendances,0,0,0
2019/20 Q4,East Renfrewshire,Unknown,Emergency Admissions,0,0,0
2019/20 Q4,East Renfrewshire,Unknown,Emergency Admissions Bed Days,0,0,0
2019/20 Q4,Falkirk,All Ages,A&E Attendances,360,165.1,157
2019/20 Q4,Falkirk,All Ages,Emergency Admissions,410,188.1,162.7
2019/20 Q4,Falkirk,All Ages,Emergency Admissions Bed Days,10365,4754.6,3293.7
2019/20 Q4,Falkirk,0-17 years,A&E Attendances,0,0,111.1
2019/20 Q4,Falkirk,0-17 years,Emergency Admissions,5,333.3,111.1
2019/20 Q4,Falkirk,0-17 years,Emergency Admissions Bed Days,10,666.7,555.6
2019/20 Q4,Falkirk,18-64 years,A&E Attendances,30,127.7,122.5
2019/20 Q4,Falkirk,18-64 years,Emergency Admissions,30,127.7,102.6
2019/20 Q4,Falkirk,18-64 years,Emergency Admissions Bed Days,705,3000,1780.6
2019/20 Q4,Falkirk,65-74 years,A&E Attendances,50,144.9,157.9
2019/20 Q4,Falkirk,65-74 years,Emergency Admissions,65,188.4,172.8
2019/20 Q4,Falkirk,65-74 years,Emergency Admissions Bed Days,1435,4159.4,3269.8
2019/20 Q4,Falkirk,75-84 years,A&E Attendances,125,159.2,164.3
2019/20 Q4,Falkirk,75-84 years,Emergency Admissions,155,197.5,174.9
2019/20 Q4,Falkirk,75-84 years,Emergency Admissions Bed Days,3975,5063.7,3520
2019/20 Q4,Falkirk,85+ years,A&E Attendances,150,187.5,169.2
2019/20 Q4,Falkirk,85+ years,Emergency Admissions,155,193.8,180.9
2019/20 Q4,Falkirk,85+ years,Emergency Admissions Bed Days,4240,5300,3967.6
2019/20 Q4,Falkirk,Unknown,A&E Attendances,0,0,0
