financial_year,sending_location,service,age_group,measure,value,scotland_value
2019/20,Inverclyde,Total Community Alarms and/or Telecare,75-84 years,Number of People,950,41110
2019/20,Inverclyde,Total Community Alarms and/or Telecare,75-84 years,"Rate per 1,000 Population",174.6,121.35506762939916
2019/20,Inverclyde,Total Community Alarms and/or Telecare,85+ years,Number of People,890,41655
2019/20,Inverclyde,Total Community Alarms and/or Telecare,85+ years,"Rate per 1,000 Population",423.2,327.7675922793047
2019/20,Inverclyde,Total Community Alarms and/or Telecare,Unknown,Number of People,0,0
2019/20,Inverclyde,Total Community Alarms and/or Telecare,Unknown,"Rate per 1,000 Population",0,0
2019/20,Midlothian,Community Alarm Only,All Ages,Number of People,780,71255
2019/20,Midlothian,Community Alarm Only,All Ages,"Rate per 1,000 Population",8.4,13.042483480680175
2019/20,Midlothian,Community Alarm Only,0-17 years,Number of People,5,125
2019/20,Midlothian,Community Alarm Only,0-17 years,"Rate per 1,000 Population",0.3,0.12145804061945545
2019/20,Midlothian,Community Alarm Only,18-64 years,Number of People,85,8175
2019/20,Midlothian,Community Alarm Only,18-64 years,"Rate per 1,000 Population",1.5,2.411509404296705
2019/20,Midlothian,Community Alarm Only,65-74 years,Number of People,120,11075
2019/20,Midlothian,Community Alarm Only,65-74 years,"Rate per 1,000 Population",12,19.150959709493343
2019/20,Midlothian,Community Alarm Only,75-84 years,Number of People,315,25840
2019/20,Midlothian,Community Alarm Only,75-84 years,"Rate per 1,000 Population",56.8,76.27864139001883
2019/20,Midlothian,Community Alarm Only,85+ years,Number of People,255,26025
2019/20,Midlothian,Community Alarm Only,85+ years,"Rate per 1,000 Population",140.9,204.78097681116085
2019/20,Midlothian,Community Alarm Only,Unknown,Number of People,0,0
2019/20,Midlothian,Community Alarm Only,Unknown,"Rate per 1,000 Population",0,0
2019/20,Midlothian,Telecare Only,All Ages,Number of People,1320,13585
2019/20,Midlothian,Telecare Only,All Ages,"Rate per 1,000 Population",14.3,2.4865923526073983
2019/20,Midlothian,Telecare Only,0-17 years,Number of People,10,245
2019/20,Midlothian,Telecare Only,0-17 years,"Rate per 1,000 Population",0.5,0.23805775961413264
2019/20,Midlothian,Telecare Only,18-64 years,Number of People,195,2660
2019/20,Midlothian,Telecare Only,18-64 years,"Rate per 1,000 Population",3.5,0.7846623872084691
2019/20,Midlothian,Telecare Only,65-74 years,Number of People,180,2015
2019/20,Midlothian,Telecare Only,65-74 years,"Rate per 1,000 Population",18,3.484350683036486
2019/20,Midlothian,Telecare Only,75-84 years,Number of People,495,4430
2019/20,Midlothian,Telecare Only,75-84 years,"Rate per 1,000 Population",89.2,13.07718194109069
2019/20,Midlothian,Telecare Only,85+ years,Number of People,440,4235
2019/20,Midlothian,Telecare Only,85+ years,"Rate per 1,000 Population",243.1,33.32362869530322
2019/20,Midlothian,Telecare Only,Unknown,Number of People,0,0
2019/20,Midlothian,Telecare Only,Unknown,"Rate per 1,000 Population",0,0
2019/20,Midlothian,Receiving both Community Alarm and Telecare,All Ages,Number of People,25,32505
2019/20,Midlothian,Receiving both Community Alarm and Telecare,All Ages,"Rate per 1,000 Population",0.3,5.949700730327824
2019/20,Midlothian,Receiving both Community Alarm and Telecare,0-17 years,Number of People,0,140
2019/20,Midlothian,Receiving both Community Alarm and Telecare,0-17 years,"Rate per 1,000 Population",0,0.1360330054937901
2019/20,Midlothian,Receiving both Community Alarm and Telecare,18-64 years,Number of People,0,4825
2019/20,Midlothian,Receiving both Community Alarm and Telecare,18-64 years,"Rate per 1,000 Population",0,1.4233067737897984
2019/20,Midlothian,Receiving both Community Alarm and Telecare,65-74 years,Number of People,0,5305
2019/20,Midlothian,Receiving both Community Alarm and Telecare,65-74 years,"Rate per 1,000 Population",0,9.173439391319386
2019/20,Midlothian,Receiving both Community Alarm and Telecare,75-84 years,Number of People,10,10835
2019/20,Midlothian,Receiving both Community Alarm and Telecare,75-84 years,"Rate per 1,000 Population",1.8,31.984484499259057
2019/20,Midlothian,Receiving both Community Alarm and Telecare,85+ years,Number of People,15,11395
2019/20,Midlothian,Receiving both Community Alarm and Telecare,85+ years,"Rate per 1,000 Population",8.3,89.66298677284065
2019/20,Midlothian,Receiving both Community Alarm and Telecare,Unknown,Number of People,0,0
2019/20,Midlothian,Receiving both Community Alarm and Telecare,Unknown,"Rate per 1,000 Population",0,0
2019/20,Midlothian,Total Community Alarms and/or Telecare,All Ages,Number of People,2125,117345
2019/20,Midlothian,Total Community Alarms and/or Telecare,All Ages,"Rate per 1,000 Population",23,21.478776563615398
2019/20,Midlothian,Total Community Alarms and/or Telecare,0-17 years,Number of People,15,505
2019/20,Midlothian,Total Community Alarms and/or Telecare,0-17 years,"Rate per 1,000 Population",0.8,0.4906904841026
2019/20,Midlothian,Total Community Alarms and/or Telecare,18-64 years,Number of People,280,15660
2019/20,Midlothian,Total Community Alarms and/or Telecare,18-64 years,"Rate per 1,000 Population",5.1,4.619478565294973
2019/20,Midlothian,Total Community Alarms and/or Telecare,65-74 years,Number of People,300,18395
2019/20,Midlothian,Total Community Alarms and/or Telecare,65-74 years,"Rate per 1,000 Population",29.9,31.808749783849212
2019/20,Midlothian,Total Community Alarms and/or Telecare,75-84 years,Number of People,820,41110
2019/20,Midlothian,Total Community Alarms and/or Telecare,75-84 years,"Rate per 1,000 Population",147.8,121.35506762939916
2019/20,Midlothian,Total Community Alarms and/or Telecare,85+ years,Number of People,705,41655
2019/20,Midlothian,Total Community Alarms and/or Telecare,85+ years,"Rate per 1,000 Population",389.5,327.7675922793047
2019/20,Midlothian,Total Community Alarms and/or Telecare,Unknown,Number of People,0,0
2019/20,Midlothian,Total Community Alarms and/or Telecare,Unknown,"Rate per 1,000 Population",0,0
2019/20,Moray,Community Alarm Only,All Ages,Number of People,1755,71255
2019/20,Moray,Community Alarm Only,All Ages,"Rate per 1,000 Population",18.3,13.042483480680175
2019/20,Moray,Community Alarm Only,0-17 years,Number of People,0,125
2019/20,Moray,Community Alarm Only,0-17 years,"Rate per 1,000 Population",0,0.12145804061945545
2019/20,Moray,Community Alarm Only,18-64 years,Number of People,185,8175
2019/20,Moray,Community Alarm Only,18-64 years,"Rate per 1,000 Population",3.3,2.411509404296705
2019/20,Moray,Community Alarm Only,65-74 years,Number of People,235,11075
2019/20,Moray,Community Alarm Only,65-74 years,"Rate per 1,000 Population",20.8,19.150959709493343
2019/20,Moray,Community Alarm Only,75-84 years,Number of People,585,25840
2019/20,Moray,Community Alarm Only,75-84 years,"Rate per 1,000 Population",85.6,76.27864139001883
2019/20,Moray,Community Alarm Only,85+ years,Number of People,750,26025
2019/20,Moray,Community Alarm Only,85+ years,"Rate per 1,000 Population",289.4,204.78097681116085
2019/20,Moray,Community Alarm Only,Unknown,Number of People,0,0
2019/20,Moray,Community Alarm Only,Unknown,"Rate per 1,000 Population",0,0
2019/20,Moray,Telecare Only,All Ages,Number of People,45,13585
2019/20,Moray,Telecare Only,All Ages,"Rate per 1,000 Population",0.5,2.4865923526073983
2019/20,Moray,Telecare Only,0-17 years,Number of People,0,245
2019/20,Moray,Telecare Only,0-17 years,"Rate per 1,000 Population",0,0.23805775961413264
2019/20,Moray,Telecare Only,18-64 years,Number of People,10,2660
2019/20,Moray,Telecare Only,18-64 years,"Rate per 1,000 Population",0.2,0.7846623872084691
2019/20,Moray,Telecare Only,65-74 years,Number of People,5,2015
2019/20,Moray,Telecare Only,65-74 years,"Rate per 1,000 Population",0.4,3.484350683036486
2019/20,Moray,Telecare Only,75-84 years,Number of People,10,4430
2019/20,Moray,Telecare Only,75-84 years,"Rate per 1,000 Population",1.5,13.07718194109069
2019/20,Moray,Telecare Only,85+ years,Number of People,10,4235
2019/20,Moray,Telecare Only,85+ years,"Rate per 1,000 Population",3.9,33.32362869530322
2019/20,Moray,Telecare Only,Unknown,Number of People,0,0
2019/20,Moray,Telecare Only,Unknown,"Rate per 1,000 Population",0,0
2019/20,Moray,Receiving both Community Alarm and Telecare,All Ages,Number of People,25,32505
2019/20,Moray,Receiving both Community Alarm and Telecare,All Ages,"Rate per 1,000 Population",0.3,5.949700730327824
2019/20,Moray,Receiving both Community Alarm and Telecare,0-17 years,Number of People,0,140
2019/20,Moray,Receiving both Community Alarm and Telecare,0-17 years,"Rate per 1,000 Population",0,0.1360330054937901
2019/20,Moray,Receiving both Community Alarm and Telecare,18-64 years,Number of People,10,4825
2019/20,Moray,Receiving both Community Alarm and Telecare,18-64 years,"Rate per 1,000 Population",0.2,1.4233067737897984
2019/20,Moray,Receiving both Community Alarm and Telecare,65-74 years,Number of People,5,5305
2019/20,Moray,Receiving both Community Alarm and Telecare,65-74 years,"Rate per 1,000 Population",0.4,9.173439391319386
2019/20,Moray,Receiving both Community Alarm and Telecare,75-84 years,Number of People,5,10835
2019/20,Moray,Receiving both Community Alarm and Telecare,75-84 years,"Rate per 1,000 Population",0.7,31.984484499259057
2019/20,Moray,Receiving both Community Alarm and Telecare,85+ years,Number of People,10,11395
2019/20,Moray,Receiving both Community Alarm and Telecare,85+ years,"Rate per 1,000 Population",3.9,89.66298677284065
2019/20,Moray,Receiving both Community Alarm and Telecare,Unknown,Number of People,0,0
2019/20,Moray,Receiving both Community Alarm and Telecare,Unknown,"Rate per 1,000 Population",0,0
2019/20,Moray,Total Community Alarms and/or Telecare,All Ages,Number of People,1825,117345
2019/20,Moray,Total Community Alarms and/or Telecare,All Ages,"Rate per 1,000 Population",19,21.478776563615398
2019/20,Moray,Total Community Alarms and/or Telecare,0-17 years,Number of People,5,505
2019/20,Moray,Total Community Alarms and/or Telecare,0-17 years,"Rate per 1,000 Population",0.3,0.4906904841026
2019/20,Moray,Total Community Alarms and/or Telecare,18-64 years,Number of People,205,15660
2019/20,Moray,Total Community Alarms and/or Telecare,18-64 years,"Rate per 1,000 Population",3.6,4.619478565294973
2019/20,Moray,Total Community Alarms and/or Telecare,65-74 years,Number of People,245,18395
2019/20,Moray,Total Community Alarms and/or Telecare,65-74 years,"Rate per 1,000 Population",21.7,31.808749783849212
2019/20,Moray,Total Community Alarms and/or Telecare,75-84 years,Number of People,600,41110
2019/20,Moray,Total Community Alarms and/or Telecare,75-84 years,"Rate per 1,000 Population",87.8,121.35506762939916
2019/20,Moray,Total Community Alarms and/or Telecare,85+ years,Number of People,770,41655
2019/20,Moray,Total Community Alarms and/or Telecare,85+ years,"Rate per 1,000 Population",297.1,327.7675922793047
2019/20,Moray,Total Community Alarms and/or Telecare,Unknown,Number of People,0,0
2019/20,Moray,Total Community Alarms and/or Telecare,Unknown,"Rate per 1,000 Population",0,0
2019/20,Na h-Eileanan Siar,Community Alarm Only,All Ages,Number of People,815,71255
2019/20,Na h-Eileanan Siar,Community Alarm Only,All Ages,"Rate per 1,000 Population",30.5,13.042483480680175
2019/20,Na h-Eileanan Siar,Community Alarm Only,0-17 years,Number of People,0,125
2019/20,Na h-Eileanan Siar,Community Alarm Only,0-17 years,"Rate per 1,000 Population",0,0.12145804061945545
2019/20,Na h-Eileanan Siar,Community Alarm Only,18-64 years,Number of People,60,8175
2019/20,Na h-Eileanan Siar,Community Alarm Only,18-64 years,"Rate per 1,000 Population",4,2.411509404296705
2019/20,Na h-Eileanan Siar,Community Alarm Only,65-74 years,Number of People,145,11075
2019/20,Na h-Eileanan Siar,Community Alarm Only,65-74 years,"Rate per 1,000 Population",39.6,19.150959709493343
2019/20,Na h-Eileanan Siar,Community Alarm Only,75-84 years,Number of People,330,25840
2019/20,Na h-Eileanan Siar,Community Alarm Only,75-84 years,"Rate per 1,000 Population",143.5,76.27864139001883
2019/20,Na h-Eileanan Siar,Community Alarm Only,85+ years,Number of People,285,26025
2019/20,Na h-Eileanan Siar,Community Alarm Only,85+ years,"Rate per 1,000 Population",306.5,204.78097681116085
2019/20,Na h-Eileanan Siar,Community Alarm Only,Unknown,Number of People,0,0
2019/20,Na h-Eileanan Siar,Community Alarm Only,Unknown,"Rate per 1,000 Population",0,0
2019/20,Na h-Eileanan Siar,Telecare Only,All Ages,Number of People,25,13585
2019/20,Na h-Eileanan Siar,Telecare Only,All Ages,"Rate per 1,000 Population",0.9,2.4865923526073983
2019/20,Na h-Eileanan Siar,Telecare Only,0-17 years,Number of People,5,245
2019/20,Na h-Eileanan Siar,Telecare Only,0-17 years,"Rate per 1,000 Population",1,0.23805775961413264
2019/20,Na h-Eileanan Siar,Telecare Only,18-64 years,Number of People,5,2660
2019/20,Na h-Eileanan Siar,Telecare Only,18-64 years,"Rate per 1,000 Population",0.3,0.7846623872084691
2019/20,Na h-Eileanan Siar,Telecare Only,65-74 years,Number of People,5,2015
2019/20,Na h-Eileanan Siar,Telecare Only,65-74 years,"Rate per 1,000 Population",1.4,3.484350683036486
2019/20,Na h-Eileanan Siar,Telecare Only,75-84 years,Number of People,5,4430
2019/20,Na h-Eileanan Siar,Telecare Only,75-84 years,"Rate per 1,000 Population",2.2,13.07718194109069
2019/20,Na h-Eileanan Siar,Telecare Only,85+ years,Number of People,5,4235
2019/20,Na h-Eileanan Siar,Telecare Only,85+ years,"Rate per 1,000 Population",5.4,33.32362869530322
2019/20,Na h-Eileanan Siar,Telecare Only,Unknown,Number of People,0,0
2019/20,Na h-Eileanan Siar,Telecare Only,Unknown,"Rate per 1,000 Population",0,0
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,All Ages,Number of People,365,32505
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,All Ages,"Rate per 1,000 Population",13.7,5.949700730327824
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,0-17 years,Number of People,0,140
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,0-17 years,"Rate per 1,000 Population",0,0.1360330054937901
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,18-64 years,Number of People,30,4825
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,18-64 years,"Rate per 1,000 Population",2,1.4233067737897984
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,65-74 years,Number of People,40,5305
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,65-74 years,"Rate per 1,000 Population",10.9,9.173439391319386
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,75-84 years,Number of People,120,10835
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,75-84 years,"Rate per 1,000 Population",52.2,31.984484499259057
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,85+ years,Number of People,180,11395
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,85+ years,"Rate per 1,000 Population",193.5,89.66298677284065
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,Unknown,Number of People,0,0
2019/20,Na h-Eileanan Siar,Receiving both Community Alarm and Telecare,Unknown,"Rate per 1,000 Population",0,0
2019/20,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,All Ages,Number of People,1210,117345
2019/20,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,All Ages,"Rate per 1,000 Population",45.3,21.478776563615398
2019/20,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,0-17 years,Number of People,5,505
2019/20,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,0-17 years,"Rate per 1,000 Population",1,0.4906904841026
2019/20,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,18-64 years,Number of People,95,15660
2019/20,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,18-64 years,"Rate per 1,000 Population",6.3,4.619478565294973
